Date,Location,Country,Temperature,CO2 Emissions,Sea Level Rise,Precipitation,Humidity,Wind Speed
13:20.4,Bowersland,Gambia,9.399627899,428.8452208,0.450461626,36.53253746,99.01936225,23.27117419
23:03.6,Jeffreybury,Nauru,18.66474878,437.1344829,0.688694371,66.69214688,91.40713249,31.62164902
32:46.9,North Abigailside,Vanuatu,14.66353992,386.1908049,0.848759193,9.585371697,74.6231074,15.59920726
42:30.1,West Glennfurt,Albania,11.20368409,355.8002577,-0.376041861,44.37302646,24.26103164,44.13347403
52:13.4,Heatherbury,Armenia,23.37255268,389.4792651,0.707686032,52.44682939,63.83461729,18.43229677
01:56.7,Lake Patriciaville,Cape Verde,14.61562907,404.5890376,1.158741002,23.55037476,57.46778834,39.0548126
11:39.9,North Tiffany,Lesotho,9.952909049,411.882492,1.016716814,62.31711428,69.11392177,38.93695284
21:23.2,Arthurmouth,Tuvalu,16.50225194,423.1756043,-0.357899643,24.89693518,2.938003272,35.37272805
31:06.4,Tylermouth,Palau,23.91577744,495.3404516,-0.559923929,74.71485843,80.88560262,23.67127279
40:49.7,West Jamesmouth,San Marino,11.67084287,416.5755091,-0.89014271,92.44503314,72.73236724,42.47330244
50:32.9,West Seanstad,Anguilla,11.45716377,383.4461035,1.824888392,75.14799418,40.36945919,29.54715662
00:16.2,Knoxstad,Guatemala,0.263492059,430.981334,0.501732075,54.87176919,37.40886265,2.810801225
09:59.5,Lake Jeremyville,Vietnam,28.63553631,285.0857537,-1.186762904,6.343218103,76.515156,7.665743507
19:42.7,Gregoryberg,Macao,12.53999115,398.6906828,0.606530601,96.28947372,8.981900997,10.17110829
29:26.0,Robinsonland,Grenada,18.58715937,459.1969903,0.24572296,13.14140602,76.526996,38.76662781
39:09.2,North Haileyburgh,Kyrgyz Republic,20.85510588,415.2002521,0.430388076,22.12242054,83.04719895,4.491158793
48:52.5,West Steven,Maldives,15.22977494,357.193099,1.219288805,58.73063702,98.33571393,3.546120692
58:35.8,New Andrea,Singapore,17.76426344,344.2171506,-0.704486552,40.33887176,78.97939466,7.385087934
08:19.0,Royside,Guyana,8.992420426,381.5380433,0.84418166,50.23430162,17.8195787,19.24426423
18:02.3,Ronaldmouth,China,21.89088779,389.3557169,-1.167044802,79.23385669,70.28461357,40.56494635
27:45.5,Port Martin,Madagascar,12.46354787,495.4278846,0.200933343,4.431684741,41.42137423,41.76424754
37:28.8,Stevenhaven,Iran,14.61841308,396.5142801,-0.862676032,53.37343243,26.14243242,4.460173142
47:12.0,Lake Ashley,Montenegro,15.90063755,442.0976799,-0.747171977,80.45127263,0.448691932,25.19390657
56:55.3,West Jonathan,Sudan,20.61581306,352.0644351,-0.341449098,48.99797945,24.82579487,17.60345534
06:38.6,Danielland,Heard Island and McDonald Islands,11.52924096,410.2304902,0.400840507,79.19326353,35.99335641,4.560374716
16:21.8,East Jillbury,Seychelles,11.9863445,390.0177983,0.613065099,14.31496609,85.90859783,15.36149891
26:05.1,Bowenshire,Qatar,14.39490111,372.4916841,1.521230107,92.44895445,96.59277245,28.11250312
35:48.3,Port Georgemouth,Oman,14.97891119,370.377979,-1.332002693,54.19058903,41.15707584,12.21820971
45:31.6,West William,Vanuatu,9.074844209,366.6161823,0.803967005,12.63069835,10.19809377,19.29187432
55:14.9,Port Julieberg,Zimbabwe,16.04941292,409.9977633,-1.423996835,52.59177858,62.27418503,1.967170331
04:58.1,Smithmouth,Serbia,10.19176189,380.4937757,0.660533368,67.94969726,51.25787721,42.00375083
14:41.4,West Donaldland,Aruba,16.10979649,300.3986981,2.311459448,67.69027898,77.36966235,40.5430795
24:24.6,South Joel,Ghana,10.71979594,430.2939512,0.072984178,71.15369688,44.91426964,49.75844905
34:07.9,North Douglasfurt,Gabon,17.59104882,409.2389299,0.94172024,41.63778419,64.73737409,47.22034527
43:51.1,West John,Belize,22.83561918,464.6760546,1.729643271,58.3379812,9.917433162,6.277232814
53:34.4,South Kimberly,Turkey,12.50659399,316.8656216,1.278582635,9.127379082,73.08113933,19.53913523
03:17.7,New Kristen,Gibraltar,11.9900127,372.9857476,-0.783230046,29.20896375,78.78187796,17.15552966
13:00.9,East Tiffanyborough,Morocco,14.64394041,350.5377058,-0.223636933,93.76021152,15.80325549,35.48546497
22:44.2,Keithburgh,Sudan,12.90822497,404.3621581,-0.525171627,66.79156918,56.35944447,47.91380286
32:27.4,Shepardview,South Africa,9.966434289,449.5065922,-0.116568785,93.58031659,17.32082095,49.92916517
42:10.7,Simmonsstad,Nepal,13.35277599,357.9476104,-0.002719572,37.20383106,16.68838769,25.43075735
51:54.0,Lake William,Congo,14.00568904,387.6742262,0.842546138,6.478400644,61.05702715,45.12481774
01:37.2,West Michael,Saint Lucia,19.93815085,419.5164073,-1.311487752,27.39979657,55.00473287,20.80493009
11:20.5,Millerland,Swaziland,11.93664765,461.9857666,1.432518024,75.32433597,17.21791682,20.35331394
21:03.7,Hernandezborough,Belize,13.40421358,478.1465051,-0.4284667,59.39830503,43.80258115,22.43563696
30:47.0,Ericfort,Senegal,16.86518103,362.2186329,0.123945717,80.79119635,24.74631823,33.72373468
40:30.2,Riosberg,Seychelles,10.40726316,457.8324585,-0.72952955,87.65276032,95.23898703,16.10669071
50:13.5,Walkerberg,Chile,11.44144639,397.5818781,-1.245935812,73.72391961,29.35505971,5.586246102
59:56.8,Anthonyside,Liberia,14.28505943,449.2332829,0.975459829,88.86061022,59.63983282,42.13501175
09:40.0,Port Tonyamouth,India,13.81974037,370.2749547,0.018518167,15.81771441,83.80961046,1.725776097
19:23.3,South Erikmouth,Latvia,13.78735117,449.2049394,-0.062696501,96.08076205,59.38881461,10.78580926
29:06.5,West Philip,Hong Kong,7.897035117,441.4914884,1.001763959,28.29701839,96.23719162,0.929101946
38:49.8,Tiffanymouth,Ireland,10.71273984,407.5233796,-0.692895636,85.34563989,19.90482318,35.01158682
48:33.1,Mendezfurt,Finland,16.74046145,438.722828,-0.789655574,51.34087272,48.81927848,10.29956104
58:16.3,Cummingstown,Somalia,10.43287584,458.933906,0.44109587,81.15665157,52.92257241,22.33107519
07:59.6,East Jonathanmouth,Vanuatu,16.60400317,436.9981939,-0.741053305,6.317824817,34.32014497,5.508196235
17:42.8,Robertburgh,French Southern Territories,19.10719778,398.3998727,-0.287416551,48.47562255,28.48666457,10.61291464
27:26.1,Lake Karenstad,Aruba,14.65430188,488.4072663,0.992033108,91.89544501,24.81570022,27.1331007
37:09.3,Robertburgh,Uzbekistan,17.74002716,404.2306154,1.21890987,95.13815396,81.75298996,16.97883406
46:52.6,North Jessicaview,Libyan Arab Jamahiriya,24.81183123,320.4737747,-0.635399567,70.11958593,37.37697159,17.42616274
56:35.9,Jacobhaven,Russian Federation,10.03195911,346.1617268,1.185573892,86.42945743,23.37213623,44.55411584
06:19.1,East Kelly,Iran,7.829457553,376.7175623,0.72951558,24.49789925,43.80565316,15.27205483
16:02.4,West Michael,Rwanda,12.25173735,455.4245494,0.397314969,95.80352405,87.41625261,43.59176451
25:45.6,North Michael,Singapore,18.78600273,320.9602654,-0.034340271,76.4208444,55.2584847,45.56003085
35:28.9,Amymouth,Dominica,17.49221138,399.0709778,-0.092322034,42.63141025,0.066072344,4.427961373
45:12.2,Alanbury,Gambia,0.223268403,359.6625855,0.737578561,38.6414027,86.2836611,35.02948322
54:55.4,South Margarettown,Jordan,22.77419813,426.1104791,-0.116236514,10.37699142,52.82091331,17.92977859
04:38.7,New Sarahstad,Montserrat,13.58625628,363.9084496,0.413256967,80.43170972,98.89485778,25.45940462
14:21.9,Larrymouth,Comoros,12.75314226,360.1633519,-1.564651893,23.14729657,1.026502757,47.46318278
24:05.2,New Alexshire,Burundi,11.83766139,440.4234583,0.27055097,72.15276862,16.87728048,18.14575777
33:48.4,Higginsfort,Palestinian Territory,10.46933319,366.4051967,-0.885439708,29.11839983,81.98408836,16.66739735
43:31.7,Hollowaymouth,Svalbard & Jan Mayen Islands,12.86534423,405.2168887,0.359669019,23.29460229,8.958138063,7.891616051
53:15.0,Harveystad,Niue,12.60901535,492.006732,0.42107839,85.66264793,57.68952442,21.26068632
02:58.2,South Pamela,Uganda,20.40235173,455.8666576,-1.07061547,85.59506552,25.4896081,5.221025423
12:41.5,Lake Jasminehaven,Zimbabwe,21.22332278,458.7575717,2.717288255,26.37993172,63.30189097,38.45068225
22:24.7,Dayville,Tonga,16.13741606,406.8535145,-2.400342989,75.15089067,4.037337255,8.538095871
32:08.0,Port Melissafurt,Senegal,22.63185346,438.6218108,-2.419421272,37.8503217,53.49943065,11.00511816
41:51.3,Carlsonburgh,Saint Kitts and Nevis,12.57293241,312.7215129,-0.197153884,38.29939208,77.22441147,9.087538959
51:34.5,South Maria,Rwanda,11.91779222,403.7738727,0.299841668,5.580839075,64.08322696,47.44763074
01:17.8,Kevinshire,New Zealand,11.07058245,442.5098035,0.210695613,89.60321588,16.56661174,13.76963946
11:01.0,Juanfurt,Germany,13.44126045,448.355775,0.715893862,24.65796505,98.93314951,31.49803569
20:44.3,New Jeremy,Pakistan,15.71621694,407.0452106,0.938643492,64.74887779,86.91432096,12.56536692
30:27.5,Lake Ashley,Malta,10.50418175,454.016819,0.780604528,72.83326018,31.33404021,47.30330875
40:10.8,North Christina,Mayotte,9.54825418,423.3992568,-1.298813765,21.22315852,1.9719304,33.27237938
49:54.1,South Kelliburgh,Turkmenistan,18.02609644,413.0732626,-1.552685924,18.03771769,49.64696066,2.033353616
59:37.3,East Daniel,Brunei Darussalam,18.71473983,407.4771046,1.191587847,91.59696564,71.75235799,34.15524911
09:20.6,North Kathleenland,Latvia,13.77422583,382.5301942,-0.832319095,66.84086345,16.64841485,22.59645644
19:03.8,South Jenniferborough,Costa Rica,12.08722266,396.9209319,1.417905599,46.27950742,75.52244551,30.10680436
28:47.1,South Miguelborough,Gambia,19.66361278,419.6167848,-2.023711502,28.30288276,76.48210355,14.91936966
38:30.4,Wilsonberg,Togo,18.17124194,411.4623301,-0.748834275,46.16352473,98.82772085,19.01245142
48:13.6,New Victoriafurt,Mauritius,10.07875687,420.3435415,-0.400411505,14.61623054,77.99810874,32.54198158
57:56.9,New Jackmouth,Pakistan,9.504280826,299.6979027,-0.847559481,84.35859955,6.333115953,38.31100399
07:40.1,North Robertport,Myanmar,25.56638795,379.5763391,1.349311604,24.36012204,74.41788828,10.45421522
17:23.4,South Thomas,Bosnia and Herzegovina,14.32629459,416.1733781,-0.452555894,28.03831473,48.25984497,18.82534771
27:06.6,West Brian,Togo,20.11912265,397.3660541,-3.112011511,45.58779242,64.41632962,10.50291963
36:49.9,South Laurenborough,Ethiopia,26.67806365,410.4734652,-0.235726093,79.46702279,55.94934964,23.77051917
46:33.2,Martinfort,France,4.474034205,432.7439124,0.743169613,18.02217954,74.13002111,4.161895019
56:16.4,Port Dawn,Netherlands,21.08671811,330.5303914,-1.08969803,58.05261656,31.65174341,29.52760567
05:59.7,Michelleland,Nigeria,15.46402083,337.3868472,-1.709375258,88.24415393,45.57511525,24.15916095
15:42.9,New Michaelbury,Taiwan,12.53251569,486.534146,-1.427099177,98.71458092,26.81876665,12.1398879
25:26.2,North Kevinport,Gambia,14.68900554,474.886565,-0.001567986,63.46248765,42.42118169,16.2322685
35:09.5,South Autumn,Paraguay,10.26884977,450.4043351,-0.064781693,81.37547919,38.14752875,38.42497853
44:52.7,Lopezside,Bangladesh,12.63065236,389.2492371,1.192439105,71.39703866,58.28052495,16.99065061
54:36.0,Nathanielchester,Korea,10.85933991,389.1797095,-1.435073182,5.508582105,71.29561202,2.998561312
04:19.2,Port Joel,Myanmar,11.16130296,339.2687153,-3.013472729,51.40646748,67.8036149,26.28388013
14:02.5,Turnerburgh,United Kingdom,12.40411567,351.6229875,0.391032687,72.52231176,24.43627982,27.9502323
23:45.7,East Jeffery,Georgia,12.0323258,412.1025435,0.759021192,8.867510299,51.83010391,45.65781428
33:29.0,Annamouth,United States Minor Outlying Islands,12.50464361,448.6951297,0.499398071,54.58536587,5.691779889,0.083415997
43:12.3,Hartland,Honduras,15.99767483,463.4891304,-0.948882037,67.01808573,86.8302221,20.10312221
52:55.5,Kellymouth,Slovakia (Slovak Republic),24.48183566,383.0936766,-1.028757834,0.32861609,15.61306226,39.68759026
02:38.8,East Jeffrey,Namibia,14.25689499,388.1113203,0.388633839,28.04206876,89.68668108,48.34585321
12:22.0,North Christinaport,Nicaragua,13.32494187,495.6781598,1.02852668,3.31937815,19.61288396,41.99647464
22:05.3,Lake Josephton,El Salvador,13.41776897,429.2988766,-1.736181979,35.49695303,90.00145242,18.88140914
31:48.6,Bentleyborough,French Guiana,12.75022015,255.2456552,0.217164348,24.478076,14.52568339,35.21990261
41:31.8,Salinasburgh,Netherlands,14.87595869,377.7400813,-0.013245877,98.39152869,17.93625416,13.45919697
51:15.1,South Jacob,India,13.75641341,428.5905402,-1.068653661,29.92122504,62.64605615,5.103980597
00:58.3,Barronbury,Bouvet Island (Bouvetoya),11.54372758,394.8725064,-0.54589483,55.6680473,74.83879641,18.94486503
10:41.6,Maldonadostad,Botswana,12.81483546,372.9861193,0.125103252,79.29167938,30.08057363,16.13523213
20:24.8,Colonfort,Mali,17.79133394,480.355876,-0.299677979,74.12889095,77.48437885,48.19146137
30:08.1,Comptonberg,Russian Federation,17.8252235,327.3821551,0.012808501,43.83604272,70.31663472,5.96141147
39:51.4,Mendozafort,Romania,10.65983366,400.018497,0.501656332,97.00012475,28.71667299,27.60249386
49:34.6,Jameschester,Zambia,15.19931635,460.8300724,-0.395803936,66.46234363,9.081827802,14.81159369
59:17.9,Lake April,Wallis and Futuna,1.211127903,431.2872086,-2.244892606,38.01243025,75.73920547,49.70969138
09:01.1,New Russell,Wallis and Futuna,14.94882254,394.487906,-0.632972124,0.604861598,58.85137324,16.33960488
18:44.4,North Heatherfurt,Spain,7.547126594,374.0074924,-1.310177732,60.21608877,68.6207662,11.56428264
28:27.7,Williamsfort,Latvia,17.5752609,391.1115394,1.669321237,22.21380936,60.18427026,18.68413486
38:10.9,Cookberg,Czech Republic,10.22438831,394.8716062,1.147489174,27.25552199,12.31496758,6.010040273
47:54.2,West Josephview,Vanuatu,16.02947466,445.6896636,-1.181327619,39.56970084,35.97872792,20.99286089
57:37.4,North Melissaville,Brazil,21.43305025,437.8397869,0.860820158,58.70442833,23.98871203,25.10385674
07:20.7,Tammyburgh,Turkmenistan,18.25166827,459.2532351,1.857311845,95.1681119,23.378849,29.4990706
17:03.9,Lake Cynthiaburgh,Haiti,16.09737516,453.6265604,0.702744999,59.47093201,17.15369103,38.29330532
26:47.2,Fowlerhaven,Antigua and Barbuda,3.522307177,414.8202528,1.169493519,74.52462029,64.03590048,4.869949763
36:30.5,Lunaland,Hong Kong,9.261064487,511.2096448,-0.430861649,77.16007781,2.72631158,15.99006801
46:13.7,Gutierrezborough,Malawi,16.79762613,424.1387438,0.362224391,44.93773289,69.83236511,14.8236229
55:57.0,North Morganchester,Comoros,7.011944843,398.2933141,0.219183656,75.47785445,77.93686196,22.13516974
05:40.2,Sanchezfort,Russian Federation,14.80297094,375.9950685,-0.784465295,31.21941204,69.34791955,34.73545766
15:23.5,West Julie,Barbados,18.96179248,440.2028829,-1.090999548,67.87111222,10.68424579,3.822491838
25:06.8,East Robynfort,Bahrain,14.75960131,333.2782595,-1.588509982,23.90335338,85.4923358,33.34764171
34:50.0,South Christopher,Malta,12.46463622,396.2602479,0.673278663,11.18972088,17.78336284,5.331435773
44:33.3,East Davidton,Ukraine,27.37320462,315.4652041,-0.805791974,85.24659059,1.426964701,43.42033186
54:16.5,Damonmouth,Zambia,9.10646738,377.9044133,-1.29291338,90.2870904,0.603370096,19.56374798
03:59.8,Millerburgh,Guatemala,16.63583529,422.3640509,-2.201629319,24.54353445,35.0677346,15.32447127
13:43.0,Friedmanton,Tanzania,11.00509034,359.1796339,-1.396162671,32.85777086,76.5243158,27.0287503
23:26.3,South Joseph,Malta,14.02543121,410.9964241,0.087964131,4.590621863,19.81599774,0.73861587
33:09.6,East Jesse,Guadeloupe,12.71744221,327.0984573,-0.755469719,66.67081504,43.58761633,24.11625361
42:52.8,Mcmillanport,Angola,4.870275653,434.5335715,0.156760689,81.86648085,33.10718782,16.12156391
52:36.1,Coleshire,Slovakia (Slovak Republic),23.05315778,380.8801844,0.555712514,89.2007377,42.49637364,6.577135958
02:19.3,South Carrieberg,Dominican Republic,12.71245219,466.1807987,-0.15025486,17.76242034,15.21194263,35.37535149
12:02.6,Jenniferville,Switzerland,10.62881331,354.9680472,-0.55764288,67.60194647,21.53239107,15.66478221
21:45.9,North Allen,Morocco,13.13756375,434.7506395,-0.733760556,76.520763,39.81157582,29.26731976
31:29.1,South Lisa,Monaco,9.156177709,349.7977625,0.671453219,81.75932328,35.73135445,17.31152066
41:12.4,Michaelview,Nauru,12.54196476,373.2579313,0.086046737,56.86579378,17.3661195,46.03873135
50:55.6,Willisfort,Guyana,12.73082228,412.0294785,-0.547240191,23.10904584,73.90619459,45.49112987
00:38.9,East Williehaven,Myanmar,21.60891206,390.3390128,-0.052966912,98.87151429,69.99300848,43.82058471
10:22.1,South Melissa,Turkmenistan,22.03639105,316.8475479,-1.022635321,29.6148963,86.04883328,31.02970591
20:05.4,Doughertyshire,Guam,15.96892997,394.8153227,0.226574494,56.26503787,23.34462942,11.40912207
29:48.7,Carolburgh,Syrian Arab Republic,16.05385371,471.2813652,1.15047416,14.77606634,54.97413415,49.96445896
39:31.9,East Emily,Congo,10.43248753,413.6128214,-1.356883629,10.91254252,32.81744858,13.42348153
49:15.2,South Heather,Montenegro,4.901907147,519.5034078,-1.258993742,4.2276741,39.68221527,26.97755706
58:58.4,West Matthewfurt,Mexico,12.56805652,452.8726934,-0.050367026,38.2399788,93.01084981,11.06639558
08:41.7,Hamptonport,Aruba,16.5796649,334.6224712,-0.127139507,77.73917393,78.18670407,11.60126669
18:24.9,Lake William,Jersey,3.796982642,492.0846137,0.029539727,34.34018444,76.42420661,30.34555887
28:08.2,Colinland,Equatorial Guinea,21.62616604,339.6254401,0.443448798,31.37726077,7.848176469,0.098753748
37:51.5,Lindaport,Somalia,9.335535506,398.105576,0.711851278,40.97126559,37.15823424,14.76366996
47:34.7,North Kevin,Tanzania,12.78429555,462.7934657,0.212605741,59.65829796,91.81015272,24.96995087
57:18.0,Calvinport,Mongolia,14.48354213,413.3565081,0.335696042,71.70908276,40.69704129,1.503828625
07:01.2,Garrettmouth,Estonia,11.66938002,434.7365397,1.645016222,43.19774063,17.543561,15.37162804
16:44.5,Lopezshire,Bangladesh,13.45907524,408.9443343,-0.174716294,92.23236834,3.878017765,28.15481327
26:27.8,North Patricia,Montserrat,11.08486109,452.2315124,-0.467071874,22.54617282,75.7139835,36.43679766
36:11.0,North Jamestown,Thailand,5.514446959,412.0411838,0.046019716,24.10250187,55.05274059,14.16312689
45:54.3,New Jessicaland,Bhutan,10.92836853,449.3873635,1.177537185,97.17296019,53.37392151,25.48035077
55:37.5,East Megan,Netherlands Antilles,13.52044162,458.7615175,1.144733319,77.35645845,84.19399753,49.53579381
05:20.8,Carterburgh,Belgium,12.42947463,406.263988,0.761040812,93.03458681,97.72075345,43.53104375
15:04.0,Lake Jasmine,Togo,19.34761592,449.6143992,-0.519912082,72.46119643,21.94732161,8.507000444
24:47.3,North Evelyn,Albania,12.68351427,493.1523506,1.058281177,81.94949578,16.05792726,24.9708556
34:30.6,East Jasonland,Eritrea,12.27060515,366.3932265,-0.950458683,30.1002691,83.45222339,24.00782211
44:13.8,Watkinsfurt,Hong Kong,12.76000683,458.4126405,-0.730599127,2.111839803,2.660199178,11.79981229
53:57.1,South Jonathanberg,Kenya,16.48711182,406.1025694,-0.158726315,3.879689263,77.27256004,16.70904509
03:40.3,Juarezview,Anguilla,12.89110592,376.2101993,0.321725105,49.68900663,35.34182794,38.50599538
13:23.6,South Judychester,Guadeloupe,15.75636851,418.5496814,0.900599172,81.09672487,7.426726953,12.73318485
23:06.9,New Leroy,Christmas Island,17.51932943,419.6904692,-0.749418452,88.83526334,58.16489294,39.07433345
32:50.1,Lake Laura,Poland,25.80004373,268.9986098,0.73262,7.217913746,28.61540858,47.86898103
42:33.4,North Thomas,Latvia,22.02736174,426.6492027,1.459459368,44.3055531,77.54872633,49.76565501
52:16.6,Lake Melissatown,Malawi,15.86036603,341.3808496,-0.483609983,23.87995557,25.73663965,24.76163699
01:59.9,Mcdowellville,Greenland,10.99099506,390.1720311,-0.637367425,68.46588286,98.84299088,11.46825604
11:43.1,Kellymouth,Kazakhstan,9.372062503,291.6399502,-0.137007512,38.9640532,50.41778937,34.56331657
21:26.4,East Denisehaven,Lesotho,8.893680601,390.6536776,0.058086948,31.73446385,2.614450657,0.27956852
31:09.7,Port Stephen,Bhutan,8.064560321,413.5493574,-2.200012534,2.351863752,26.71043095,21.90452059
40:52.9,Port Coreyside,Cyprus,25.17972424,414.3350098,1.127854728,52.65560268,33.69621962,2.861252942
50:36.2,Robertschester,Swaziland,13.3758719,368.0785725,0.024494356,28.17933509,13.03500891,39.92758692
00:19.4,Oneillburgh,Nicaragua,14.73371475,417.334694,-0.124318711,68.20522426,4.446826673,5.173297463
10:02.7,South Courtneymouth,Dominica,17.26595976,422.564146,-0.733359104,9.691071597,24.50443647,43.71255678
19:46.0,East Ryan,Iraq,14.12520239,434.1009933,0.246351624,21.91469644,95.53037506,35.74316495
29:29.2,East Sydney,Hong Kong,13.34081886,396.6192845,0.901205015,10.49744492,55.29567139,29.53233114
39:12.5,South Jakeside,Latvia,13.66293373,434.4610743,-0.008030872,28.88684176,22.20210184,40.56706135
48:55.7,Hermanton,Czech Republic,21.98927456,438.6132516,1.041462168,51.66533645,95.85356558,30.58115984
58:39.0,Williamsland,Slovakia (Slovak Republic),19.43953367,390.6107676,2.072101085,94.27112917,1.767701009,16.22177213
08:22.2,Brandonborough,Sweden,17.91971339,418.5769481,-1.248254298,51.65105154,9.738308832,11.51175383
18:05.5,South Kristen,Saint Barthelemy,15.37042475,410.6041997,0.716651425,96.32501567,84.33950805,24.98566177
27:48.8,Danielside,Czech Republic,19.35546773,467.3180888,-0.492049499,28.68441049,43.95370697,31.91367311
37:32.0,Bonillastad,Niger,19.29990106,441.253989,0.11994656,68.34672046,25.87156859,24.33501585
47:15.3,West Susan,Saint Helena,6.990997952,381.7425849,-0.125234357,1.412124172,28.06313786,23.45830909
56:58.5,North Michellechester,Seychelles,11.83814122,370.4229581,0.036976418,66.14709007,54.06044252,13.14192165
06:41.8,Brandonfort,Isle of Man,9.196495187,423.0684237,0.136751354,37.86723782,98.09438234,11.83045388
16:25.1,Thomasbury,French Southern Territories,10.82138823,405.5250579,2.068687841,83.1974021,39.1087287,37.26931441
26:08.3,Collierhaven,Gabon,11.75118778,423.2279338,0.045767087,69.48485309,40.23822785,30.13499886
35:51.6,Marksbury,Norway,12.05330999,408.3799593,-0.067328541,72.67133082,71.29679327,47.37238243
45:34.8,South Mariaville,Congo,13.40630186,397.1935218,-0.691951219,17.87752251,83.52564737,15.15045777
55:18.1,Mooremouth,Lithuania,15.39884706,404.6690135,-1.252742967,32.52362245,67.42230908,42.29799675
05:01.3,Cindytown,Pitcairn Islands,12.67266386,406.9531127,-0.689313822,8.712185821,8.283449245,9.490352072
14:44.6,South Abigail,Fiji,19.67283227,409.4186042,0.100787059,58.48961218,87.82177084,48.34649891
24:27.9,Stacyton,Mayotte,19.0701984,463.1657575,0.212867163,66.82842374,33.79489225,44.92933471
34:11.1,Samanthashire,Oman,20.06833243,418.3345346,-0.410647426,60.17325764,42.87200371,33.18898282
43:54.4,Marcushaven,Belize,17.40307383,461.4753476,-1.114611892,1.389803701,69.22098261,25.21436759
53:37.6,Deborahtown,Niger,14.90523787,324.1370113,-0.186381608,72.33098761,84.67013308,38.21558235
03:20.9,East Seanburgh,Turkey,20.54739616,443.7511299,-0.321634926,82.97691601,5.778073916,32.21586855
13:04.2,East Debrafurt,Turks and Caicos Islands,22.3251777,304.7809755,1.46449668,16.90375013,80.74716613,7.089468876
22:47.4,Kristenhaven,Australia,11.13709968,373.0352588,-0.497496088,41.38198263,84.04434336,1.514550703
32:30.7,Comptonshire,New Zealand,18.07050831,320.6616788,-2.227603075,61.76198567,80.1534648,48.30605811
42:13.9,South Margaretberg,Pakistan,17.91641604,423.6282413,-0.051163509,50.80998048,23.36519784,29.79386143
51:57.2,Powellmouth,Cook Islands,20.09395521,327.6612039,0.042045404,87.32440598,78.6117244,12.55583073
01:40.4,Turnerton,Argentina,17.64466233,392.4227485,-1.884370826,12.80284554,92.6787385,16.6067287
11:23.7,West Emma,New Caledonia,12.83972807,397.0336349,0.841065582,61.29733915,20.59573847,26.45534309
21:07.0,North Christopherville,Anguilla,20.71340845,457.6896612,-0.013300811,67.55154983,51.88530591,30.06117155
30:50.2,Rickyhaven,Netherlands,11.87067357,392.5659018,-0.787235891,71.74030161,60.26691411,46.49996745
40:33.5,West Edwin,Haiti,12.79240983,369.6225542,-0.461990621,81.00835304,96.10107559,5.922811704
50:16.7,West Kathrynstad,Guinea-Bissau,16.54475696,343.5127075,2.116035123,55.41507516,36.49567034,27.7493296
00:00.0,Timothyton,Qatar,22.7574549,283.8050044,1.836933878,89.64826611,47.29822912,47.32876205
09:43.3,Port Curtis,Chile,22.22183463,486.4652097,0.697966692,87.25759992,16.81874205,49.41027786
19:26.5,Lake Marialand,Sierra Leone,10.75983411,396.5559428,-1.155125713,75.12697199,61.4543601,35.34914073
29:09.8,Curtisborough,Russian Federation,14.27749412,342.9181801,-1.461649288,26.78136247,83.04381426,18.06475892
38:53.0,Zacharyborough,Slovakia (Slovak Republic),10.94014497,392.7503994,0.062976457,72.08946536,84.72799013,28.15908849
48:36.3,Suttonland,Angola,11.76065019,410.1423508,-0.851555371,44.65321639,96.92377586,22.45104417
58:19.5,Martinmouth,Brazil,8.324294129,385.8945734,0.325076418,53.07454617,18.72443034,48.51653728
08:02.8,Newtonborough,Cook Islands,18.61508313,364.23294,-0.644747028,12.50875852,57.6438881,11.37130024
17:46.1,West Robertfurt,Chad,9.320573033,351.2484504,-0.654170502,71.2518917,54.36097645,45.6083437
27:29.3,East Jonathantown,Suriname,16.62793157,498.185018,0.565970766,19.34648426,38.96435245,38.7807192
37:12.6,Schneiderport,Namibia,10.57509409,387.7466913,-0.15520937,30.31631761,56.63191544,18.62572003
46:55.8,Lake Kelsey,Thailand,16.69843148,445.8711519,-1.148739647,68.38123228,73.62761293,39.48599283
56:39.1,Richardmouth,Guinea,17.70512164,462.5174365,0.427871297,83.18482142,11.87277574,6.499951195
06:22.4,New Mark,Hungary,11.60254695,418.68137,0.129526321,43.77841371,96.29643078,49.6344217
16:05.6,Stevenburgh,Myanmar,10.92280263,457.3432184,0.183587706,53.81199807,1.92436133,6.559091353
25:48.9,West Melissamouth,Iraq,11.45216626,537.8809932,-1.844972481,1.414432383,80.90325191,4.165194875
35:32.1,Kimberlytown,Guinea-Bissau,16.65448942,408.9589016,-1.07205765,80.72931022,99.4513223,40.68026868
45:15.4,Jamesborough,Christmas Island,8.449431806,330.4985723,-0.239322827,48.82737738,39.78003982,18.01201489
54:58.6,Port Henrychester,Sudan,20.41871758,432.27243,0.069803782,64.34086646,39.10812182,45.39646518
04:41.9,Melindatown,Serbia,7.447239871,462.5102719,-0.217777876,99.86838355,95.5679383,16.0078919
14:25.2,South Edward,Slovenia,17.21312704,339.8253286,0.744557379,51.25874817,78.17890972,32.34430767
24:08.4,North Ashleytown,Czech Republic,15.91678305,354.5214493,-0.080092552,70.06896387,56.95788251,15.17186935
33:51.7,Lake Janeshire,Turkmenistan,2.091764124,388.4604824,-0.355638962,86.68567451,83.32891333,4.792826252
43:34.9,Port Bryanbury,Australia,14.78964492,385.4585085,-0.648183025,19.23436764,43.04592725,23.35142537
